Audio file	Start	End	Text
homostoria_01	0:24:38	0:25:14	Nah, cuman yang membuat aku jadi tersentuh dan jadi ingat, yaitu tadi, kisah dari Abdul Somad dan Daniel ini. Aku bisa berefleksi gitu. Hal yang paling utama dan pertama dalam hidup yang menjadi titik poin dalam hidupku sepribadi itu adalah ketika masuk atau milih sekolah SMA gitu ya, yang mana karena disitu mungkin adalah situasi yang bagiku tuh cukup berat untuk anak muda yang punya idealisme dan ekspektasi tinggi untuk bisa keterima di sekolah yang mentereng, gitu ya. 
homostoria_01	0:25:14	0:25:40	Karena aku tumbuh di sekolah yang SMP-nya itu sangat beraksi dan juga sekolah SMP yang cukup kompetisi dan aku melihat temen-temenku udah keterima di luar kota-luar kota yang wow ini di Semarang, di Kudus, di Magelang, dan ada di Salatiga, ada yang di mana lagi ya, banyak tempat ya, yang mana sekolah-sekolah yang favorit gitu. 
homostoria_01	0:25:40	0:25:47	Nah, waktu itu antara sedikit gengsi atau mungkin sedikit kecewa dengan diri sendiri, gitu ya. 
homostoria_01	0:25:47	0:25:54	Karena waktu itu nem-ku atau nilai ujian nasional itu tuh bener-bener ancur banget gitu.
homostoria_01	0:25:54	0:26:19	Sehingga, itu yang hanya bisa aku lakukan itu ya, yaudah, dari nilai ini mana yang bisa didaftar. Nah, akhirnya aku masuk di SMA 4, yang mana aku nggak pernah buat kepikiran. Sama sekali dalam hidup itu nggak pernah kepikiran untuk kayak, aku bakal masuk kelas ini, ataupun aku kenal dengan SMA itu pun, ketika aku daftar. 
homostoria_01	0:26:19	0:26:44	Dan, baru tau tuh ketika, "Oh, ternyata SMA ini ada." Dan, oh, kayak gini sekolahnya. Karena sepupuku dan Omku juga ada yang sekolah di sana, jadi aku bisa tanya-tanya. Dan, yaudahlah not bad, gitu. Walaupun sama sekali gak ada pamornya waktu itu, dibanding dengan sekolah favorit yang aku tuju. Nah, tapi seperti apa ya, bless in disguise.
homostoria_01	0:26:44	0:27:10	Ada..., ho'o, disguise, ya. Itu kayak ada sisi balik, e..., di dalam kekecewaan gitu ya. itu adalah aku bisa berkembang lebih, amat sangat pesat dan lebih baik gitu, yang gak kayak aku bayangin di SMP. Kalau di dulu SMP aku cuma sebatas kayak, ya penggembira orang-orang pinter, gitu ya. Nah, disini aku malah menjadi peran utama sendiri gitu.
homostoria_01	0:27:10	0:27:27	Hal yang cukup membanggakan dan sampai nggak kepikiran itu adalah aku jadi siswa berprestasi di tingkat Kota Magelang, di juara 2. Habis itu menang FLS2N atau Lomba Festival Seni Nasional gitu ya.
homostoria_01	0:27:27	0:27:32	Dan aku mewakili Kota Magelang untuk di tingkat Jateng untuk nyanyi solo gitu.
homostoria_01	0:27:32	0:27:52	Bahkan perwakilan Lomba Bahasa Jepang di tingkat DIY Jateng atau Yogyakarta-Jawa Tengah, menjadi finalis lima besar, dan bahkan ketika lulus pun di akhir kelulusanku ya. Selain dapat ranking di lintas angkatan, aku juga dapat, dapat nilai 100 gitu di bahasa Jepang di nilai Ujian Nasional.
homostoria_01	0:27:52	0:28:45	Apa ya? Kayak, kayak enggak pernah ya. Hampir banyak hal yang aku bayangkan di SMP, yang aku alami di SMP itu sama sekali nggak ada gitu dan itu yang aku dapetkan di SMA. Dan, randomly ketika waktu itu sebenarnya tuh keputusan untuk masuk SMA itu biasa, sederhana gitu, bahwa ibuku cuma bilang gini, ya kita kan udah nyampe Magelang nih. Kita udah nyampe sini gitu kan, kenapa nggak daftar ini aja gitu, dicoba dulu gitu. Siapa tau memang di situ keterima. Eh, ya, pasti keterima ya. Dan, bahkan aku pun di awal keterima pun skornya itu kan, aku memang rendah banget sih, dalam artian 160 dari 21. Jadi kayak, aduh, 160 nih, paling bawah gitu kan. Tapi akhirnya, disini ternyata aku bisa enjoy, aku bisa...
homostoria_01	0:28:45	0:28:47	160 dari?
homostoria_01	0:28:47	0:28:49	215-an.
homostoria_01	0:28:49	0:28:53	Oh. Oh, iya?
homostoria_01	0:28:53	0:28:57	Sorry, sorry, maksudnya itu masuk SMA to berarti?
homostoria_01	0:28:57	0:28:58	Iya.
homostoria_01	0:28:58	0:28:59	Masuk SMA.
homostoria_01	0:28:59	0:28:59	Aku
homostoria_01	0:28:59	0:29:00	masuk SMA?
homostoria_01	0:29:00	0:29:02	Juga, aku juga rendah, Cub.
homostoria_01	0:29:02	0:29:07	Aku tuh 140-an dari 150.
homostoria_01	0:29:07	0:29:09	Apa 150-an dari 170-an.
homostoria_01	0:29:09	0:29:10	Oke.
homostoria_01	0:29:10	0:29:11	Sebenarnya kita sama ya.
homostoria_01	0:29:11	0:29:14	Mirip.
homostoria_01	0:29:14	0:29:45	Ya, bener, bener. Ya cuman, walaupun mengawali dengan kondisi yang menurutku nggak se-wow itu di awal, tapi dalam prosesnya itu aku bisa lebih dari yang aku bayangkan itu. Itu dari satu hal. Bukan berarti aku harus ceritain banyak semua hal ya, tapi juga setelah itu, ya. Setelah itu, ketika masuk ke kampus gitu ya. Aku dapat  SNMPTN atau undangan di UGM.
homostoria_01	0:29:45	0:29:57	Habis itu aku bisa fokus untuk belajar, buat freelance, buat ketemu orang-orang keren kayak kamu, Do.
homostoria_01	0:29:57	0:29:57	Nggak
homostoria_01	0:29:57	0:30:02	Ketemu nih, dirimu nih di kampus, ya kan? Dan, hal-hal lain gitu.
homostoria_01	0:30:02	0:30:14	Karena menurutku ya, sampai di titik ini pun kita bikin siniar ini atau podcast ini pun kita ya itu, menurutku suatu keberkahan gitu sih atau bless gitu ya. 
homostoria_01	0:30:14	0:30:29	Bahwa kita gak hanya temen tapi juga kita punya karya bersama gitu. Itu yang menurutku lebih dari. yang mana itu titiknya itu dari ibuku. Hanya sesederhana ini, hanya sesederhana itu. 
homostoria_01	0:30:29	0:30:32	Kita sudah di sini, dan lain sebagainya. 
homostoria_01	0:30:32	0:30:37	Nah, itu mungkin kayak nggak ada kaitan sama Daniel nggak sih?
homostoria_01	0:30:37	0:30:38	Tapi, tapi.
homostoria_01	0:30:38	0:30:53	Itu ya, itu menariknya. Jadi, ceritanya kan cuma, gampangannya di siniarnya "Daniel Tetangga Kamu", yang ngarah sebenernya UAS, UAS ngomong soal ibunya. 
homostoria_01	0:30:53	0:31:03	Dan, ketika dia ngomong soal ibu, bernarasi soal ibu, atau orang tuanya, kamu jadi merefleksikan sesuatu.
homostoria_01	0:31:03	0:31:08	Kamu jadi keinget, "oh ya, aku tuh gini, aku tuh gitu, aku kurang ini, aku kurang itu."
homostoria_01	0:31:08	0:31:13	Dan walaupun nggak berhubungan. Dan itu karena narasi nggak, narasi atau cerita?
homostoria_01	0:31:13	0:31:24	Kamu bisa ngambil satu cuil narasi dari suatu tempat, dan kamu bisa recreate itu jadi narasi yang baru.
homostoria_01	0:31:24	0:31:27	Dalam konteks ini jadi narasi refleksimu.
homostoria_01	0:31:27	0:31:36	Mungkin, di hal-hal yang lain, narasi yang dicuil dari tempat lain itu bisa jadi sesuatu yang lain, jdi narasi yang baru lagi. 
homostoria_01	0:31:36	0:31:45	Dan, kemudian, mungkin, narasi yang baru itu bisa dicuil sama orang lain, jadi narasi refleksi lagi atau jadi narasi baru lagi. Dan, gitu terus. Dan...
homostoria_01	0:31:45	0:31:49	rangkaiannya mungkin bukan kejadian dari kamu ke UAS.
homostoria_01	0:31:49	0:31:56	Tapi, UAS dan Daniel itu mungkin juga ngambil narasi dari tempat-tempat lain.
homostoria_01	0:31:56	0:32:01	Dan, koneksi itu, wah, itu keren sih.
homostoria_01	0:32:01	0:32:02	Keren sih itu.
homostoria_01	0:32:02	0:32:09	Walaupun, ya, dalam dari sekilas. Sekilas itu nggak ada kaitannya.
homostoria_01	0:32:09	0:32:12	Tapi, kita mungkin nggak sadar aja.
homostoria_01	0:32:12	0:32:14	Kita ini semuanya sangat berhubungan malah.
homostoria_01	0:32:14	0:32:14	Gila
homostoria_01	0:32:14	0:32:17	Itu, gokil banget. Ya bener, aku setuju banget ya. 
homostoria_01	0:32:17	0:32:21	Sebenarnya kita kan, ya itu tadi balik lagi ke Homostoria. 
homostoria_01	0:32:21	0:32:26	Kita ini sebenarnya adalah, masing-masing dari kita adalah cerita gitu. Dan...
homostoria_01	0:32:26	0:32:29	sebenarnya cerita kita itu nggak sendiri gitu.
homostoria_01	0:32:29	0:32:40	Mungkin, ceritaku, cerita Daniel, atau mungkin dirimu gitu ya. Atau mungkin orang lain di luar sana gitu kan. Jadi, sebenarnya kita adalah jaringan-jaringan dari kisah itu.
homostoria_01	0:32:40	0:32:46	Jaringan-jaringan dari kisah Itu keren ya.
homostoria_01	0:32:46	0:33:21	Itu sih, yang apa ya? Yang menginspirasiku atau mungkin yang menjadikan aku senang dengan podcast dan setelah itu ya. Maksudnya setelah itu tuh aku baru juga memahami gitu, bahwa, "Oh, ternyata dari podcast itu kita loh bisa belajar dari orang lain." Gitu. Kupikir podcast itu kita cuma dengerin orang bercuap-cuap gitu, tapi justru ada podcast yang mana dia menghadirkan orang lain, yang mana orang-orang lain itu tuh terinspirasi dari orang lain gitu ya. Jadi, eh, apa ya? 
homostoria_01	0:33:21	0:33:29	Ya, pewarisan kisah, pewarisan ilmu, pewarisan inspirasi itu ternyata bisa ada dalam podcast gitu. 
homostoria_01	0:33:29	0:33:32	Apalagi, dibalut dengan lintas budaya dan agama.
homostoria_01	0:33:32	0:33:35	Daniel yang dari Chinese-Indonesian.
homostoria_01	0:33:35	0:33:37	UAS yang dari Riau, gitu ya. 
homostoria_01	0:33:37	0:33:38	Melayu gitu kan.
homostoria_01	0:33:38	0:33:54	Mereka yang muslimnya kental gitu ya. Itu mereka bisa kok ngobrol di podcast gitu. Bisa kok mereka duduk bersama gitu. So, why not gitu loh? Kita tidak bisa belajar dari orang-orang yang kayak gini, gitu gak sih?
homostoria_01	0:33:54	0:33:56	Iya gak sih, Hans?
homostoria_01	0:33:56	0:33:56	Ya, itu...
homostoria_01	0:33:56	0:34:10	Itu bener banget. Dan, aku juga suka dari omongan yang kamu bilang di awal tadi, soal podcast atau siniar Daniel ke kamu. Kamu suka sesuatu yang berseberangan.
homostoria_01	0:34:10	0:34:16	Berseberangan ini mungkin apa ya? Mungkin, aku mengartikannya kayak ada orang yang mau jadi jembatan.
homostoria_01	0:34:16	0:34:23	Ini bayangin aja, Chinese-Indonesian, non-Muslim, aku nggak tahu Kristen atau Katolik ya Daniel itu.
homostoria_01	0:34:23	0:34:26	Kemudian ada satu pemuka agama Islam.
homostoria_01	0:34:26	0:34:30	E... perbandingannya tuh Chinese-Indonesia.
homostoria_01	0:34:30	0:34:37	Kemudian, dia juga public figure juga, namanya mentereng yang semua orang tahu, non-Islam.
homostoria_01	0:34:37	0:34:38	Kemudian ini ada.
homostoria_01	0:34:38	0:34:53	Ya, pokoknya dari daratan Sumatera yang mana sepanjang daratan itu mungkin kita ada beberapa titik kayak Medan dan Sumatera Utara yang Kristennya kuat itu sisanya itu, apa namanya, Islamnya kuat.
homostoria_01	0:34:53	0:34:57	Itu bisa. Intinya dua orang dari dunia beda banget.
homostoria_01	0:34:57	0:35:01	Entertainer sama muka agama, bedanya apa coba?
homostoria_01	0:35:01	0:35:01	Hampir.
homostoria_01	0:35:01	0:35:02	Nggak ada kan?
homostoria_01	0:35:02	0:35:04	Ya, itu dia makanya.
homostoria_01	0:35:04	0:35:14	Jadi satu, dan orang yang mau ngobrol, ngasih kita jembatan di ke dua dunia itu. Itu menurutku keren, dan apa ya? 
homostoria_01	0:35:14	0:35:20	Layak untuk kita nikmati karyanya sih atau hasil dari percakapannya.
homostoria_01	0:35:20	0:35:29	Sedikit banyaknya kita bisa belajar kebhinekaan lah. Berbeda-beda, tapi satu.
homostoria_01	0:35:29	0:35:31	Setuju banget, setuju, setuju.
homostoria_01	0:35:31	0:35:38	Wow, kamu ternyata bisa juga ya, menarasikan cerita dari yang aku ceritakan di dalam podcast ini.
homostoria_01	0:35:38	0:35:41	Cerita di dalam cerita gitu.
homostoria_01	0:35:41	0:35:46	Gak tau ini jaringannya nih, silahkan digambarkan ya seperti apa?
homostoria_01	0:35:46	0:35:49	Nah, tapi kamu bilang nggak punya cerita.
homostoria_01	0:35:49	0:35:50	Masa nggak ada?
homostoria_01	0:35:50	0:35:52	Aku nggak yakin sih, karena...
homostoria_01	0:35:52	0:35:56	Tesisku di awal itu adalah bahwa setiap orang itu pasti punya cerita...
homostoria_01	0:35:56	0:35:59	dan setiap dari kita itu adalah cerita itu sendiri.
homostoria_01	0:35:59	0:36:01	Dan, aku yakin pasti dirimu ada dong...
homostoria_01	0:36:01	0:36:05	E,,, podcast yang mungkin itu bisa menginspirasimu...
homostoria_01	0:36:05	0:36:08	atau mungkin yang ketika kamu denger itu tuh, uh...
homostoria_01	0:36:08	0:36:10	aku banget gitu, kata kamu lah.
homostoria_01	0:36:10	0:36:11	Ada nggak sih?
homostoria_01	0:36:11	0:36:14	Satu aja dulu.
homostoria_01	0:36:14	0:36:15	Oke.
homostoria_01	0:36:15	0:36:18	Pertama, ini bukan perse podcast.
homostoria_01	0:36:18	0:36:22	Ini konten YouTube, tapi ngobrol.
homostoria_01	0:36:22	0:36:26	Ngobrol talk show gitu. Itu pun diilangin visualnya.
homostoria_01	0:36:26	0:36:27	Cuma obrolan doang, cuma audio doang.
homostoria_01	0:36:27	0:36:31	Itu tetap inti saringnya tuh nggak hilang lah.
homostoria_01	0:36:31	0:36:35	Kayak kalau misalnya kalau nonton film, visualnya hilang kan,
homostoria_01	0:36:35	0:36:37	Kita nggak lihat visualnya kan,
homostoria_01	0:36:37	0:36:39	Kita nggak dapet film itu.
homostoria_01	0:36:39	0:36:45	Tapi kalau misalnya ini, cuma talk show biasa. Visualnya cuma lihat orang ngobrol lah, apaan sih? Gitu.
homostoria_01	0:36:45	0:36:54	Nama kanalnya HHH TV. Kontennya namanya Inframe.
homostoria_01	0:36:54	0:36:58	Ini konten dan kanal punya Ernest Prakasa.
homostoria_01	0:36:58	0:37:08	Ernest Prakasa mungkin kalian pendengar-pendengar tahu, atau Yacub juga tahu. Awalnya sebagai komedian, stand up komedian, karir awalnya di industri hiburan.
homostoria_01	0:37:08	0:37:19	Kemudian, di tengah-tengahnya dia ditawarin jenjang karir yang baru, jadi penulis dan sutradara sebuah film. Ya, yang menawarkan PH Easter Edition.
homostoria_01	0:37:19	0:37:25	Kemudian-kemudian, berkembang-berkembang-berkembang. sampai sekarang dia punya PH sendiri. 
homostoria_01	0:37:25	0:37:36	Untuk teman-teman yang belum tahu, PH-nya Ernest Prakasa itu Imaginary, dan film pertamanya itu film yang booming, mungkin kalian yang tahu juga namanya "Ngeri-Ngeri Sedap".
homostoria_01	0:37:36	0:37:40	Itu film pertama yang diproduseri oleh Imaginary.
homostoria_01	0:37:40	0:37:44	Atau, apa ya? PH dari Ernest Prakasa itu.
homostoria_01	0:37:44	0:37:47	Oke, itu trivia kecil, anyway.
homostoria_01	0:37:47	0:37:49	Nama talk show-nya, Inframe.
homostoria_01	0:37:49	0:37:58	Inframe ini tujuannya itu untuk mengenalkan industri perfilman ke masyarakat yang lebih luas.
homostoria_01	0:37:58	0:38:09	Jadi, premis utamanya ngundangin semua aktor, bukan aktor ya. Orang-orang yang berkecipung di industri film, terus diwawancarai.
homostoria_01	0:38:09	0:38:17	Dan nggak cuma orang yang terkenal aja. Jadi kayak aktornya, sutradara.
homostoria_01	0:38:17	0:38:22	Yang terkenalkan biasanya sutradara sama aktor nggak sih?
homostoria_01	0:38:22	0:38:35	Tapi di sini, Inframe itu mencoba menggali ke semuanya, dari bidang audionya. Jadi, apa, soundman itu di wawancara, penulis skenario di wawancara. 
homostoria_01	0:38:35	0:38:40	Kemudian, talent management terakhir di wawancara. 
homostoria_01	0:38:40	0:39:04	Terus ada apa lagi sih yang unik. Nah, itu. Pokoknya, pokoknya, berkisaran soal itulah, tentang dunia film. Nah, aku denger dari 3 episode pertama dan episode pertama ini muncul kayak konten-konten yang sekarang eksis, yang besar sekarang, itu lahir karena pandemi.
homostoria_01	0:39:04	0:39:10	Bingung mau ngapain, akhirnya bikin talkshow dan bikin podcast.
homostoria_01	0:39:10	0:39:10	Oke.
homostoria_01	0:39:10	0:39:11	Itu.
homostoria_01	0:39:11	0:39:13	Jadi konteksnya ini pandemi.
homostoria_01	0:39:13	0:39:17	Aku nonton itu baru muncul 3 episode.
homostoria_01	0:39:17	0:39:18	Aku lupa urutannya.
homostoria_01	0:39:18	0:39:32	Pokoknya 3, kalau nggak salah ya. 3 bintang tamu pertama itu ada Angga Dwimas Sasongko, yang sutradara sekaligus pendiri Visinema, PH gede juga di Indonesia.
homostoria_01	0:39:32	0:39:38	Kedua, itu ada Joko Anwar, sutradara horror yang nggak mungkin kalian nggak tahu.
homostoria_01	0:39:38	0:39:44	Terus yang ketiga, Reza Rahadian, itu juga nggak mungkin salah satu yang kalian tahu.
homostoria_01	0:39:44	0:39:54	Nah, tiga orang ini cerita bagaimana dia bisa masuk ke industri film, segala macam blablabla.
homostoria_01	0:39:54	0:39:57	Ya cuma dia cuma ngomongin aja dari Joko Anwar.
homostoria_01	0:39:57	0:39:59	Dia awalnya tuh jurnalis.
homostoria_01	0:39:59	0:40:05	Jurnalis kemudian ketemu pas, ada satu kesempatan ketemu sama penulis, penulis film.
homostoria_01	0:40:05	0:40:09	Terus dia ternyata punya, punya, punya naskah.
homostoria_01	0:40:09	0:40:11	Udah punya naskah.
homostoria_01	0:40:11	0:40:13	Eh, bukan-bukan gitu.
homostoria_01	0:40:13	0:40:18	Dia itu dimintain saran sama penulisnya.
homostoria_01	0:40:18	0:40:25	Soal naskahnya, terus Joko Anwar ini bisa, bisa, bisa, bisa, bisa ngasih saran nih.
homostoria_01	0:40:25	0:40:35	Akhirnya penulisnya itu kagum sama Joko Anwar, walaupun jurnalis dia ngerti cara penulisan skenario film.
homostoria_01	0:40:35	0:40:39	Akhirnya direkrutlah, jadi dia bantu-bantu nulis.
homostoria_01	0:40:39	0:40:51	Akhirnya, terus di pas, kayaknya jaman-jaman Joko Anwar kuliah dia juga punya naskah, naskah film yang dia tulis pakai tangan.
homostoria_01	0:40:51	0:40:52	Akhirnya difilmkan.
homostoria_01	0:40:52	0:40:54	Itu film pertamanya.
homostoria_01	0:40:54	0:40:56	Aku nggak yakin kamu tahu, Cub.
homostoria_01	0:40:56	0:41:01	Tapi kalo buat teman-teman pendengar yang tau, nama film itu, film besutannya Joko Anwar nggak ya?
homostoria_01	0:41:01	0:41:05	Pokoknya film yang naskahnya dimaksud adalah Janji Joni.
homostoria_01	0:41:05	0:41:08	Oh, Janji Joni?
homostoria_01	0:41:08	0:41:09	Iya.
homostoria_01	0:41:09	0:41:11	Yang main, siapa?
homostoria_01	0:41:11	0:41:11	Siapa
homostoria_01	0:41:11	0:41:12	Cowoknya?
homostoria_01	0:41:12	0:41:12	Nicholas
homostoria_01	0:41:12	0:41:13	Saputra.
homostoria_01	0:41:13	0:41:17	Nicholas Saputra!
homostoria_01	0:41:17	0:41:19	Mariana Renata nggak sih?
homostoria_01	0:41:19	0:41:19	Oh.
homostoria_01	0:41:19	0:41:20	Iya.
homostoria_01	0:41:20	0:41:27	Kau udah nonton, Cub?
homostoria_01	0:41:27	0:41:37	Kalo nonton sampe akhir belum sih, Do, sebenernya, mungkin, aku waktu itu udah liat trailer atau mungkin udah baca reviewnya gitu. Cuman...
homostoria_01	0:41:37	0:41:55	aku tuh waktu itu mungkin gak terlalu suka dengan romance ya atau dengan produksi Indonesia gitu. Habis itu, karena disini ada Nicholas Saputra coy. Yang kayak aku berharap, "Wah, ini ada Nicholas Saputra, apakah romancenya tuh kayak AADC gitu?"
homostoria_01	0:41:55	0:42:01	Aku pikir standarku terlalu ini ya, jauh gitu ya. AADC gitu.
homostoria_01	0:42:01	0:42:05	Nah, anyway.
homostoria_01	0:42:05	0:42:05	Oke.
homostoria_01	0:42:05	0:42:06	Itu.
homostoria_01	0:42:06	0:42:10	Jadi intinya itu talk show ngomongin soal film.
homostoria_01	0:42:10	0:42:12	Dan buatku film sendiri itu cukup personal.
homostoria_01	0:42:12	0:42:16	Jadi aku belajar sesuatu, belajar banyak hal.
homostoria_01	0:42:16	0:42:21	Karena aku emang interaksi sama manusia-manusia lain itu cukup minimal.
homostoria_01	0:42:21	0:42:22	Jadi aku belajar banyak hal.
homostoria_01	0:42:22	0:42:27	Jadi bagaimana cara interaksi sama orang atau bagaimana orang itu sebenarnya merasa.
homostoria_01	0:42:27	0:42:30	Itu kebanyakan lewat film.
homostoria_01	0:42:30	0:42:32	Kebanyakan lewat film.
homostoria_01	0:42:32	0:42:36	Dan film-film yang banyak aku tergugah oleh film itu.
homostoria_01	0:42:36	0:42:41	Itu film-film yang aku sebut dengan film-film American Dreams.
homostoria_01	0:42:41	0:42:47	Intinya, ini bukan terminologi umum ya. Ini terminologi sendiri aja.
homostoria_01	0:42:47	0:42:52	Jadi intinya ada tokoh mau ngejar cita-citanya.
homostoria_01	0:42:52	0:42:55	Biasanya cita-citanya itu di industri hiburan.
homostoria_01	0:42:55	0:42:57	Biasanya, tapi nggak harus.
homostoria_01	0:42:57	0:43:03	Itu yang aku maksud dengan film-film American Dreams, yang kayak La La Land contoh paling besarnya.
homostoria_01	0:43:03	0:43:06	Ya yang kayak gitu.
