Audio file	Start	End	Text
Hari Minggoean_001	0:31:46	0:31:52	Atau menjelek-jelekan Fashion designer atau segala macem.
Hari Minggoean_001	0:31:52	0:31:57	Ini lebih ke aku yang masih belum paham aja.
Hari Minggoean_001	0:31:57	0:32:05	Oke, itu. Dan minggu kemarin ditutup hari Sabtunya. Aku ada.
Hari Minggoean_001	0:32:05	0:32:15	Penampilan. Jadi, aku ada penampilan. Aku sebenarnya ini bisa dibilang, gak bisa dibilang penari profesional. Tapi aku nari lah. Nari dari.
Hari Minggoean_001	0:32:15	0:32:22	SMP. SMP tuh sempat keputus setahun dua tahun, habis itu.
Hari Minggoean_001	0:32:22	0:32:41	SMA di akhir masa SMA tuh aku nari lagi dan di kuliah aku nari dan sampai sekarang aku masih nari atau bergelut di bidang tari kalau di SMA, eh bukan di SMA, di kuliah itu aku bergelut di kesenian Aceh di sebuah
Hari Minggoean_001	0:32:41	0:32:46	Sanggar di satu universitas di Yogyakarta. Kesenian
Hari Minggoean_001	0:32:46	0:32:49	Aceh yang tadi aku sebut ya kesenian Aceh dan sampai sekarang aku masih aktif.
Hari Minggoean_001	0:32:49	0:32:53	Disana dan aku memang into banget sama.
Hari Minggoean_001	0:32:53	0:32:56	Kesenian ini terutama di bidang tariannya dan.
Hari Minggoean_001	0:32:56	0:33:04	Aku udah ngajarin bergenerasi-generasi di mana di sanggar itu.
Hari Minggoean_001	0:33:04	0:33:18	Dan untuk bisa menari lagi setelah sekian lama Sampai sebelum pandemi, aku aktif banget nari. Selalu ada penampilan, ikut, selalu ada penampilan, ikut, ikut, ikut, ikut. Pas pandemi.
Hari Minggoean_001	0:33:18	0:33:28	Dan setelah pandemi, nggak banyak karena pertama, anggota-anggota yang cowok itu berkurang. Jadinya nggak.
Hari Minggoean_001	0:33:28	0:33:46	Bisa nari bareng lagi dan tari Aceh kebanyakan dari kelompok. Nggak ada orangnya, berarti nggak nari. Cuma ada dua, cuma ada tiga, itu nggak cukup untuk melakukan satu buah tarian. Paling minimal itu tujuh. Tujuh pun dikit banget. Ideal minimum itu sebenarnya sembilan. Tapi tujuh.
Hari Minggoean_001	0:33:46	0:33:50	It's okay. Ya itu.
Hari Minggoean_001	0:33:50	0:34:06	Makin gak ada orang, makin gak banyak yang minat, gak ada orang yang nyontohin kalau misalnya ini tariannya seru banget. Ya itulah. dan akhirnya kemarin bisa lari lagi dan selama latihan.
Hari Minggoean_001	0:34:06	0:34:11	Seminggu itu capeknya pak capek banget udah.
Hari Minggoean_001	0:34:11	0:34:33	Udah kerasa jompo sumpah Nafas lebih gampang ngos-ngosan, sendi, otot, kalau nggak pake peragangan, nggak pake pemanasan, ketarik semua, malamnya sakit, bangun paginya langsung kaku semua, wah parah.
Hari Minggoean_001	0:34:33	0:34:37	Memang Tapi ya itu, aku enjoy, walaupun.
Hari Minggoean_001	0:34:37	0:35:21	Ada kesalahan beberapa teknis karena memang Namanya cowok ya, ya kami gak bisa dibilang profesional juga sih ya Itu latihan pada males-malesan, bolong-bolongan Gak setiap saat itu Apa namanya, full latihannya Full team maksudnya, jadinya ya begitulah Tapi intinya aku seneng, nampil walaupun di tempat paling gak enak di Jogja buat nampil, yaitu di KM0 Ya itu tempat paling chaos boy Aku bertahun-tahun berkali, ya nggak berkali-kali sih, ada kali tiga, tiga, empat kali nampil di KM
Hari Minggoean_001	0:35:21	0:35:26	0 dan di arah sekitaran situ. Selalu keus.
Hari Minggoean_001	0:35:26	0:35:37	Selalu capek nunggunya, di situ nggak ada apa-apa. Gak ada tempat buat nunggu, gak ada ruang transit segala macem kalau panas-panas, kalau malam kedinginan-kedinginan.
Hari Minggoean_001	0:35:37	0:35:41	Wah itu gila Tapi tetap aja walaupun.
Hari Minggoean_001	0:35:41	0:36:01	Kondisinya tidak ideal Buatku tetap menyenangkan karena bisa menari lagi bersama sanggar yang sama Yang mendidikku dan jiwa kesenian tariku juga Ya, mungkin itulah untuk episode minggu ini. Banyak banget yang diobrolin. Dan banyak.
Hari Minggoean_001	0:36:01	0:36:10	Hahaha yang nggak jelas. Aku harap kalian yang dengerin bisa menikmati pun. Kalau nggak.
Hari Minggoean_001	0:36:10	0:36:31	Bisa menikmati nggak apa-apa. Kalian bisa buka dan dengerin sebentar. Aku juga udah seneng. Dan terima kasih banget kalau kalian bisa dengerin sampai akhir episode ini Kita bakal ketemu lagi Insyaallah, semoga aku tidak malas dan harus tidak malas Di episode atau minggu berikutnya.
Hari Minggoean_001	0:36:31	0:36:35	Sampai jumpa.
Hari Minggoean_002	0:00:00	0:00:04	Nggak kerasa kita udah ketemu lagi di penghujung akhir pekan.
Hari Minggoean_002	0:00:04	0:00:08	Ini artinya umur kita udah lebih tua 7 hari lagi.
Hari Minggoean_002	0:00:08	0:00:13	Biar waktu yang singkat ini terasa lebih bermakna, mari kita menceritakannya.
Hari Minggoean_002	0:00:13	0:00:14	Aku mulai duluan.
Hari Minggoean_002	0:00:14	0:00:19	Selamat datang di siniar Hari Minggoean.
Hari Minggoean_002	0:00:19	0:00:25	Di episode sebelumnya, aku bilang aku masih belum tau siniar ini mau disebut apa.
Hari Minggoean_002	0:00:25	0:00:31	Dan setelah bengong berjam-jam, akhirnya aku memutuskan menyebut siniar ini dengan Hari Minggoean.
Hari Minggoean_002	0:00:31	0:00:36	Sebenernya, aku mau pake nama ku sendiri di siniar ini.
Hari Minggoean_002	0:00:36	0:00:41	Tapi kalo pake Ridho, aneh buat digabungin sama kata Mingguan.
Hari Minggoean_002	0:00:41	0:00:43	Jadi aku mau pake nama tengah.
Hari Minggoean_002	0:00:43	0:00:44	Hasri Nur.
Hari Minggoean_002	0:00:44	0:00:45	Hasri.
Hari Minggoean_002	0:00:45	0:00:50	Jadi, nama awalnya itu Hasri Mingguan.
Hari Minggoean_002	0:00:50	0:00:57	Tapi aku tahu, kata hasri itu agak susah buat diucapin, apalagi kalau buat diingat ya kan?
Hari Minggoean_002	0:00:57	0:01:00	Maka dari itu, aku coba muter otak.
Hari Minggoean_002	0:01:00	0:01:06	Gimana caranya nama siniar ini lebih gampang masuk di kepala.
Hari Minggoean_002	0:01:06	0:01:12	Akhirnya aku mutusin untuk pakai pelesetannya, kata yang lebih gampang untuk diucapin.
Hari Minggoean_002	0:01:12	0:01:16	Ketemulah, kata hari itu.
Hari Minggoean_002	0:01:16	0:01:25	Jadi namanya ini sesuai dengan konsep awal, perlengkung apa yang aku alami yang aku pikirkan selama satu minggu.
Hari Minggoean_002	0:01:25	0:01:31	Gak perlu panjang-panjang lah ya, segitu aja soal intermezzo tentang penamaan siniar ini.
Hari Minggoean_002	0:01:31	0:01:38	Sekarang kita mulai ngebahas apa yang terjadi selama satu pekan kemarin.
Hari Minggoean_002	0:01:38	0:01:47	Satu hal yang membuat aku seneng banget minggu ini, itu series Only Murder in the Buildings.
Hari Minggoean_002	0:01:47	0:01:51	Season keempat mulai rilis episode pertamanya.
Hari Minggoean_002	0:01:51	0:02:00	Walaupun karena selalu dan emang eksklusif kayaknya dari platform hulu, jadinya rilisnya pelan-pelan.
Hari Minggoean_002	0:02:00	0:02:01	Satu minggu sekali.
Hari Minggoean_002	0:02:01	0:02:05	Nggak kayak Netflix yang keluarnya itu mesti atau sering itu sebandal.
Hari Minggoean_002	0:02:05	0:02:08	Langsung komplit satu season lengkap.
Hari Minggoean_002	0:02:08	0:02:41	tapi ya gak apa-apa sih anyway aku malah lebih suka kayak gini lebih suka disuruh nunggu seminggu untuk satu episode jadi waktu rilis senonton aku bisa ngerasain lebih excited gitu karena nunggu-nunggunya tuh udah lama dan biar nontonnya gak nge-binge juga soalnya kalo misalnya nemu series yang bagus itu sering kalap nontonnya gak bisa berhenti-berhenti Nah, buat yang gak tau soal series ini, series ini tuh ngegabungin 2 genre yang gak umum.
Hari Minggoean_002	0:02:41	0:02:46	Yang masing-masing dari generenya itu sebenernya genre favoritku juga.
Hari Minggoean_002	0:02:46	0:02:51	Genre yang aku maksud, itu genre misteri dan komedi.
Hari Minggoean_002	0:02:51	0:02:56	Ya, bahasa gampangnya itu genre detective kocak.
Hari Minggoean_002	0:02:56	0:03:00	Ya, di series ini sebenarnya nggak banyak artis yang terkenal.
Hari Minggoean_002	0:03:00	0:03:05	At least, orang Indo tuh nggak banyak kenal sama nama-nama ini.
Hari Minggoean_002	0:03:05	0:03:11	Kalau ada satu nama yang terkenal banget, yang sampai Indo, itu mungkin ya Selena Gomez.
Hari Minggoean_002	0:03:11	0:03:13	Dan itu doang.
Hari Minggoean_002	0:03:13	0:04:03	dan dia yang jadi salah satu pemeran utama di series ini Nah, nama-nama yang beken, yang terkenal itu baru masuk di season ketiga waktu series ini tuh udah lebih banyak fandomnya, udah lebih banyak penggemarnya nama-nama yang beken yang aku maksud tadi itu Paul Rudd yang menjadi Ant-Man kemudian juga masuk juga aktor selegendaris Meryl Streep yang kalau kalian tahu dia main di Devil's World Prada juga di film Mamma Mia menurutku cast disini gak penting-penting amat sih karena daya tarik utamanya di series ini itu ya konsep ceritanya sama karakter-karakter yang berperan di dalamnya pertama Genre-nya.
Hari Minggoean_002	0:04:03	0:04:05	Pertama, genre-nya misteri komedi.
Hari Minggoean_002	0:04:05	0:04:06	Itu aja udah menarik.
Hari Minggoean_002	0:04:06	0:04:09	Dan menarik dan unik.
Hari Minggoean_002	0:04:09	0:04:16	Gak banyak juga yang pake genre dua yang digabungin.
Hari Minggoean_002	0:04:16	0:04:23	Dan kalo misalnya ada, emang menurutku ini genrenya emang agak susah dalam taruh ketik buat dipake.
Hari Minggoean_002	0:04:23	0:04:27	Jadi ini adalah salah satu yang berhasil.
Hari Minggoean_002	0:04:27	0:04:35	Dan yang kedua, format atau formasi tukuh utamanya ini menurutku menarik banget.
Hari Minggoean_002	0:04:35	0:04:38	Bayangin, ada dua kakek-kakek.
Hari Minggoean_002	0:04:38	0:04:40	Rambutnya udah pada berubah semua.
Hari Minggoean_002	0:04:40	0:04:51	Mereka mendetektif-detektifkan buat ngelesain sebuah kasus kriminal yang ada di apartemen mereka bareng perempuan yang umurnya 20-an.
Hari Minggoean_002	0:04:51	0:04:53	Kebayang gak sih?
Hari Minggoean_002	0:04:53	0:05:04	Gap umur yang jauh ini itu tuh udah bisa bikin apa ya, kita udah kebayang potensi komedi yang bisa ditawarkan sama ini.
Hari Minggoean_002	0:05:04	0:05:20	Nah, di luar itu semua, aku sebenarnya suka sama series ini karena di series ini ngasih kesempatan buat aktor-aktor yang udah senior dapet peran utama, gak cuma aktor-aktris yang muda-muda aja.
Hari Minggoean_002	0:05:20	0:06:03	kalau aku sendiri selalu tertarik untuk ngulik atau sekedar cari tahu ya ngulik kayak terlalu gimana gitu aku tuh pengen cari tahu gimana cara berpikirnya orang-orang yang udah menua ini yang udah berumur ini selalu kebayang atau selalu ada pertanyaan di kepalaku apa sih masalah-masalah yang sering banget mereka hadapin dan pertanyaan-pertanyaan yang kira-kira bakal aku tanyakan ke diri gue sendiri ketika ada potensi-potensi atau umur tuh udah mulai makin tua Nah, film atau series ini kan juga salah satu bentuk media.
Hari Minggoean_002	0:06:03	0:06:10	Jadi, keterwakilan atas semua pihak atau semua kondisi keadaan menurutku penting sih.
Hari Minggoean_002	0:06:10	0:06:19	Jadi, kita bisa lebih paham atau paling nggak kita punya gambaran soal keadaan tadi yang mungkin belum pernah kita rasain.
Hari Minggoean_002	0:06:19	0:06:25	Atau malah, kita nggak akan pernah sama sekali bisa ngerasain di posisi itu.
Hari Minggoean_002	0:06:25	0:06:47	ingin mengetahui berbagai kondisi manusia yang kayak tadi misalnya kita bisa membangun empati dan gak cuma hidup di dalam kebenaran yang ada di kepala kita sendiri dan terlebih soal menjadi orang yang udah tua yang udah berumur gitu Kita yang masih muda ini mungkin nggak bisa relate sekarang.
Hari Minggoean_002	0:06:47	0:06:49	Tapi kamu pernah dengar nggak sih?
Hari Minggoean_002	0:06:49	0:06:55	Masalah-masalah apa yang kira-kira dihadapi sama orang-orang yang udah berumur kayak gitu.
Hari Minggoean_002	0:06:55	0:06:58	Gimana rasanya hidup sendirian setelah ditinggal pasangan.
Hari Minggoean_002	0:06:58	0:07:01	Terus ngerasain puber kedua.
Hari Minggoean_002	0:07:01	0:07:06	Jatuh cinta lagi setelah hidup dengan pasangan yang sama selama bertahun-tahun.
Hari Minggoean_002	0:07:06	0:07:09	Belum lagi soal kesendirian.
Hari Minggoean_002	0:07:09	0:07:11	Pernah kepikiran nggak sih?
Hari Minggoean_002	0:07:11	0:07:15	Jadi orang yang hidupnya lebih lama dibandingin teman-teman seenggkatannya.
Hari Minggoean_002	0:07:15	0:07:18	Kebayang nggak sih susahnya nyari teman?
Hari Minggoean_002	0:07:18	0:07:25	Mau pergi kemana-mana harus diantar, badannya udah pada sakit semua, berdiri juga udah nggak bisa lama mungkin.
Hari Minggoean_002	0:07:25	0:07:30	Itu juga kalau masih bisa ada yang diampiri, disamperin.
Hari Minggoean_002	0:07:30	0:07:34	Kalo udah ga ada, berduaan temen-temen ya, gimana coba?
Hari Minggoean_002	0:07:34	0:07:42	Kalo kita di posisi mereka, kita nyesah ga sih ngejalanin semua permasalahan kayak gitu?
Hari Minggoean_002	0:07:42	0:07:43	Ya, ga tau ya.
Hari Minggoean_002	0:07:43	0:07:46	Untuk aku, topik-topik ini menarik sih.
Hari Minggoean_002	0:07:46	0:07:59	Aku jadi punya imajinasi, punya bayangan, bagaimana kira-kira di masa tua besok aku ngadepin masalah-masalah yang kayak gitu.
Hari Minggoean_002	0:07:59	0:08:05	Nah, dari ngomongin masa tua, sekarang kita ngomongin soal masa-masa waktu masih bocah.
Hari Minggoean_002	0:08:05	0:08:15	Nggak tau kenapa, tapi aku direkomendasiin sama Youtube musikku di beranda, lagu Sherina waktu dia masih bocah.
Hari Minggoean_002	0:08:15	0:08:24	Perasaan sih aku nggak ngetik nama Sherina, kecuali ya emang waktu itu sempet nyari-nyari informasi soal film Petualangan Sherina 2.
Hari Minggoean_002	0:08:24	0:08:27	Eh, aku nggak tau itu tanya-tanya dari mana, tapi anyway.
Hari Minggoean_002	0:08:27	0:08:56	dengerin lagunya pas masih kecil itu aku jadi inget waktu aku dengerin itu pertama kali masih kecil juga yang jelas jujur aku gak terlalu dekat secara emosional dengan sosok Sherina karena emang waktu masih kecil aku juga gak pernah nonton Petualangan Sherina denger ada filmnya aja enggak Mungkin denger, tapi nggak tertarik dengar-dengar judulnya atau lihat konsepnya, nonton reklamnya atau sebagai segala macam.
Hari Minggoean_002	0:08:56	0:09:01	Tapi waktu masa-masa itu, aku sempat dibeliin kaset lagunya Sherina.
Hari Minggoean_002	0:09:01	0:09:09	Judul albumnya, Andai Aku Besar Nanti, yang rilis tahun 1999.
Hari Minggoean_002	0:09:09	0:09:15	Tapi waktu tahun segitu banget sih, waktu tahun rilisnya banget, ya aku masih bocah.
Hari Minggoean_002	0:09:15	0:09:21	Aku jadi baru denger pertama kali itu tahun 2000-an awan lah kira-kira.
Hari Minggoean_002	0:09:21	0:09:30	Di periode yang sama, di waktu-waktu yang sama juga, aku dibeliin kaset lagu anak-anak, terutama lagunya Tasya.
Hari Minggoean_002	0:09:30	0:09:38	Sejauh ini aku ngerasa dua nama penyanyi cilik ini nggak bisa tergantikan di genre lagu anak-anak.
Hari Minggoean_002	0:09:38	0:09:40	Paling nggak buatku ya.
Hari Minggoean_002	0:09:40	0:09:46	Dan sampai tahun 2024 ini pun aku nggak tau banyak lagu anak-anak selain dari mereka.
Hari Minggoean_002	0:09:46	0:09:57	Walaupun kalian yang dengerin sinyar ini udah remaja atau beranjak dewasa, aku tetap nyaranin kalian buat nubah dengerin lagu-lagu Sherina di album ini.
Hari Minggoean_002	0:09:57	0:10:01	Walaupun liriknya sederhana, tapi nggak terlalu kekanak-kanakan kok.
Hari Minggoean_002	0:10:01	0:10:05	Bukan kayak lagu Diobok-obok, atau lagu kemarin Paman Datang.
Hari Minggoean_002	0:10:05	0:10:10	Secara lirik, untuk umur berapapun masih bisa berterimalah menurutku.
Hari Minggoean_002	0:10:10	0:10:17	Tapi yang jelas, coba dilihat dari segi lagu, dari segi musiknya, dari musikalitasnya.
Hari Minggoean_002	0:10:17	0:10:22	Aduh, dari melodinya, dari aransemennya, masih layak banget buat didengerin.
Hari Minggoean_002	0:10:22	0:10:29	Dan nilai estetika atau keindahannya ini nggak semudah itu hilang ditelan sama zaman.
Hari Minggoean_002	0:10:29	0:10:36	Nah, terakhir, kemarin banget pas malam minggu, aku baru mulai lari lagi.
Hari Minggoean_002	0:10:36	0:10:40	Ya, walaupun melakukannya masih pakai ogah-ogahan sih.
Hari Minggoean_002	0:10:40	0:10:45	Harusnya, aku tuh niat Sabtu pagi udah keluar buat jogging.
Hari Minggoean_002	0:10:45	0:10:55	Eh, cuma pas itu tidurnya pulas banget pagi-pagi, sampai matahari yang tinggi, jadi mau keluar, aduh, panas, panas.
Hari Minggoean_002	0:10:55	0:11:03	Tapi emang kemarin itu udah aku niatin, gimana pun keadaannya harus lari di hari Sabtu itu.
Hari Minggoean_002	0:11:03	0:11:07	Ya walaupun pada kenyataannya baru kejadian pas malamnya.
Hari Minggoean_002	0:11:07	0:11:10	Aku juga nggak begitu maksain soal jarak tempuh.
Hari Minggoean_002	0:11:10	0:11:17	Mau jauh, mau pendek, mau lama, mau sebentar, mau pace-nya cepet, mau lambat.
Hari Minggoean_002	0:11:17	0:11:20	Nggak begitu masalah lah.
Hari Minggoean_002	0:11:20	0:11:23	Yang penting niatku tuh mulai dulu lagi aja.
Hari Minggoean_002	0:11:23	0:11:59	dan kemarin pada akhirnya aku cuma lari kurang lebih 1 kilo dan pace-nya juga cepet-cepet banget ya jadi biar gampang aku cuma lari deket rumah terus ya rute-rute gitu-gitu doang ya seadanya banget lah tapi pas lari itu aku baru sadar lebih tepatnya baru keingetan lagi kalau lari itu buatku bukan cuma masalah untuk jaga kesehatan fisik doang tapi juga ngebantu ngejaga kesehatan mental Ya walaupun cuma bentar, aku tetap dapet perasaan punya gairah untuk hidup.
Hari Minggoean_002	0:11:59	0:12:04	Dan setiap hembusan nafas yang aku keluarin waktu lari jadi punya arti lagi.
Hari Minggoean_002	0:12:04	0:12:09	Aku bisa ngeliat lagi tujuanku itu mau ngapain sih disini.
Hari Minggoean_002	0:12:09	0:12:13	Dan apa yang mau aku capai di hidup yang singkat ini.
Hari Minggoean_002	0:12:13	0:12:19	Belakangan emang kondisi lagi lesu dan hampir gak ada semangat sama sekali.
Hari Minggoean_002	0:12:19	0:12:20	Dikira kenapa?
Hari Minggoean_002	0:12:20	0:12:24	Eh, ternyata salah satu alasannya ya kurang lari.
Hari Minggoean_002	0:12:24	0:12:26	Emang.
Hari Minggoean_002	0:12:26	0:12:30	Mungkin segitu aja sih cerita aku minggu ini.
Hari Minggoean_002	0:12:30	0:12:32	Nah, sekarang gantian.
Hari Minggoean_002	0:12:32	0:12:35	Giliranmu, apa ceritamu minggu ini?
Hari Minggoean_003	0:00:03	0:00:07	Nggak kerasa kita udah bertemu lagi di penghujung akhir pekan.
Hari Minggoean_003	0:00:07	0:00:11	Ini artinya umur kita udah lebih tua 7 hari.
Hari Minggoean_003	0:00:11	0:00:17	Biar waktu yang singkat ini terasa lebih bermakna, mari kita menceritakannya.
Hari Minggoean_003	0:00:17	0:00:19	Aku mulai duluan.
Hari Minggoean_003	0:00:19	0:00:23	Selamat datang di Siniar Hari Minggoean.
Hari Minggoean_003	0:00:23	0:00:30	Nggak tahu kenapa, hari paling bahagia di minggu ini ada di hari Selasa.
Hari Minggoean_003	0:00:30	0:00:37	Padahal ya, di hari itu aku ngelakuin hal yang aku gak suka sebenernya.
Hari Minggoean_003	0:00:37	0:00:40	Tapi mau gak mau, tetep harus dilakuin.
Hari Minggoean_003	0:00:40	0:00:46	Benar, hari Selasa itu aku melakukan perpanjangan SIM.
Hari Minggoean_003	0:00:46	0:00:48	sepele ya.
